Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
EBOVAC.262136.release92.star.	0	0.0631930833006011	0.0530049358512322	0.036327611718638	0.179413765833022	0.107659182312986	0.0260756271274828	0	0.0105626983040077	0	0	0.0121361531817894	0.276220112821588	0	0	0	0	0.0398924968232732	0.0140893209298624	0	0	0.181425011795517	0	0.879326047977525	0.597904324138502
EBOVAC.262161.release92.star.	0.0047154157980383	0.0591301432438175	0.103180644459313	0.0489455572644628	0.0904443476723291	0.066595122270196	0.0723590899110389	0	0	0.0243854739539347	0	0.0181628684022504	0.278321227995888	0.0110100995886094	0	0	0	0.0449571544747077	0.0237947579791595	0	0	0.153998096986254	0	0.718958014222279	0.734775827557883
EBOVAC.263124.release92.star.	0	0.0462217011440041	0.051696267718803	0.084036605109795	0.15502197351177	0.0870269785829113	0.0731053480182143	0	0	0.0158067249889579	0	0.0159489819634889	0.325090839630875	0.0168774662364192	0	0	0	0.0331371576452515	0.0244445527514132	0	0	0.0715854026980958	0	0.830122968953838	0.663140963902871
EBOVAC.263173.release92.star.	0	0.034378349861151	0.0704998220402592	0.1006229085893	0.071649745267703	0.0915536634163705	0.0997693053870257	0	0	0.0230538884372589	0.0139774625000161	0.0256112745176925	0.268164783332581	0.010790588081256	0	0	0.000939606649675415	0.012816276590549	0.0619556540415819	0	0	0.114216671287579	0	0.690712196080146	0.759234067555658
EBOVAC.264112.release92.star.	0	0.0423019369935024	0.0696343189949929	0.0531112424814074	0.0869349758093325	0.14398422334902	0.0762457534841935	0	0	0.01396341173195	0.014936714290766	0.0183900256099726	0.269633004641059	0.00566339464040416	0	0	0	0.0171168436260679	0.0370609099085057	0	0.0150000874032875	0.136023157035539	0	0.701977199901129	0.747588563809005
EBOVAC.264185.release92.star.	0	0.03125359527493	0.0493569063045733	0.125221207133379	0.00786508480643273	0.136764431246997	0.0745145888222517	0	0	0.0745949364891814	0	0.0367496612127709	0.27890571679417	0.001455618082836	0	0	0	0.0283749205023978	0.0502238137936468	0	0	0.104719519536433	0	0.779366806327308	0.694260084752968
EBOVAC.265102.release92.star.	0.000903826833616693	0.0215666424065194	0.02627360682088	0.0376961391242385	0.120355048166154	0.133031128713814	0.0542863234790564	0	0	0.0216776536804606	0.0231968094381513	0.0331022422243983	0.290020008741483	0.00748510731781871	0	0	0	0.0189061814138368	0.0412910191651457	0	0	0.170208262474426	0	0.832847666008563	0.639275527297357
EBOVAC.265195.release92.star.	0	0.0351309832333258	0.0211500111859458	0.0543079268029547	0.153576872590184	0.0614176281604557	0.0653572436117663	0	0	0.0242136063251335	0	0.0119689391717318	0.339349389053221	0	0	0	1.44863713956562e-05	0.0172255427908132	0.0379409463907125	0	0	0.17834642431236	0	0.843728209104666	0.619413198257692
EBOVAC.266114.release92.star.	0	0.0323081704695387	0.0896324262468161	0.0425261931166722	0.100346962746225	0.0654618562453037	0.0467846965086157	0	0	0.0184064776430646	0	0.0253082651447208	0.358788178989556	0	0	0	0.000890665962772548	0.0177233353383755	0.0353791096487954	0	0	0.166443661939543	0	0.771555876833856	0.682511424048429
EBOVAC.266183.release92.star.	0	0.0412889039731458	0.0557622934771328	0.0282312042297919	0.117643142709627	0.111926557133986	0.0399873033809912	0	0	0.0173423964318098	0.0288042127262345	0	0.21416422989361	0	0	0	0.0030392902870465	0.0354483200026805	0.0187152952574307	0	0	0.287646850496513	0	0.842819360732299	0.606728531880423
EBOVAC.267126.release92.star.	0	0.0319779036217443	0.0846891970259152	0.0523255159546013	0.136990481582514	0.0669161611553959	0.0611699984328995	0	0	0.0291547770379851	0	0.0408580617167731	0.282349691441247	0.00264134098871132	0	0	0.00317431807180292	0.0175921664065267	0.0557448661841851	0	0	0.134415520379699	0	0.76967183366421	0.703102621311858
EBOVAC.267171.release92.star.	0	0.0400580417081286	0.0469131126894169	0.0636737167885159	0.0747179257406749	0.120041228473975	0.0729201552045945	0	0	0.0357614556378692	0	0.0263852413939522	0.307177056922379	0	0	0	0.00111173577934638	0.0185582241249686	0.0412411793918408	0	0	0.151440926144338	0	0.762032054302795	0.698996670580528
EBOVAC.268138.release92.star.	0	0.0480194707233838	0.113550165344024	0.0165137481552799	0.0767644982097712	0.0618499433339183	0.10374499516301	0	0	0.050371191795068	0.000759256556103574	0.0150276532616085	0.243021620894529	0.0033921064172082	0	0	0.00733462414168236	0.0108107008185947	0.0432279889417063	0	0	0.205612036244113	0	0.776834975704975	0.688077326789847
EBOVAC.268159.release92.star.	0	0.0563550637844655	0.0497643671972679	0.0576171392470242	0.148985096568229	0.077844996543674	0.0386934841985284	0	0	0.0136489601744136	0	0.0232031521172791	0.325920459636972	0.016086140980348	0	0	0	0.0364487839068208	0.0174957870611057	0	0	0.137936568583872	0	0.851449438200933	0.630878637040493
EBOVAC.269147.release92.star.	0	0.0793890561598983	0.0674156741865091	0.0808664280358938	0.131049719479535	0.0807777596763191	0.0925763308630344	0	0	0.0151673422558593	0.0117378257590137	0.0244011118643872	0.260387537697568	0.0108211262205247	0	0	0	0.0479184111549245	0.0423604480505684	0	0	0.0551312285959643	0	0.784485745925159	0.711402032561145
EBOVAC.269150.release92.star.	0.0141389242787914	0.0113706192171122	0.0276034381141696	0.0292914516612534	0.171522038385429	0.106658121551711	0.0808023430522809	0	0	0.0138172014990262	0	0.0182727971317369	0.2921033643451	0.00459334432584861	0	0	0	0.0224015148046254	0.0424687811796257	0	0	0.16495606045329	0	0.836452714893237	0.638701875883495
EBOVAC.270135.release92.star.	0	0.0500425921558525	0.0729213259542003	0.0186956382836999	0.154320861782989	0.0925099593420953	0.0831936144760086	0	0	0.0468600532744101	0	0.0135713927159875	0.225789508523748	0.011825831590941	0	0	0	0.0293336072773763	0.0250473027901346	0	0	0.175888311832557	0	0.691917789501452	0.750457464483845
EBOVAC.270162.release92.star.	0	0.0198643874734512	0.0557535712955885	0.0244813599989537	0.160186631883832	0.0504272059215765	0.051958043085917	0	0	0.0303383346444035	0	0.0102201029285121	0.317366854107859	0.000765737541993934	0	0	0	0.0187516407034273	0.0394628878393059	0	0	0.220423242575179	0	0.81241518692075	0.639182404562746
EBOVAC.271123.release92.star.	0.000349685370407094	0.0418478050631823	0.0588076547103881	0.0187268910733262	0.178828137657366	0.0923991416128438	0.107471935716596	0	0	0.0652515876932878	0.0158207388041979	0.0231184568071772	0.214658915775791	0	0	0	0.00894500319252053	0.0410158692099973	0.018133091720191	0	0	0.114625085592728	0	0.792315756399852	0.693395326489289
EBOVAC.271174.release92.star.	0	0.0285711589466615	0.043188946846853	0.0364913704535501	0.139927788374981	0.0753954061418843	0.0522378125021235	0	0	0.031705152582437	0	0.0212324449064053	0.325973186638833	0	0	0.0104477028750467	0	0.0174248448531019	0.0379400263852123	0	0	0.17946415849291	0	0.814349709081162	0.648060417272324
EBOVAC.272111.release92.star.	0	0.0542049734611626	0.0495993818200056	0.0480798058694505	0.213378362512101	0.0929877922479284	0.0720291384051139	0	0	0.00230671491263533	0	0.0250490470296852	0.233380997760542	0.0077086259395496	0	0	0	0.0390639357708276	0.0164583502417771	0	0	0.145752874029221	0	0.850196012071025	0.639766981108476
EBOVAC.272186.release92.star.	0	0.0270886076481261	0.0359052427953904	0.0540681435596712	0.148250228936689	0.126225084321589	0.0639132272871912	0	0	0	0.0057853955837127	0.011035578499787	0.372272161097855	0.00770696415400973	0	0	0.00582666145239819	0.0155032562512206	0.0436112513068229	0	0	0.0828081971055371	0	0.813551493018412	0.664072625277141
EBOVAC.273103.release92.star.	0.000332261260041221	0.022424832963841	0.0468651701739199	0.0529751853306819	0.144279158363169	0.0850687980093652	0.0618070439418467	0	0	0.0356477449189816	0	0.0163767134064085	0.305332317150118	0.00526156749271859	0	0	0.001380226671679	0.0168758209406431	0.0492910937005414	0	0	0.156082065676045	0	0.77578353498529	0.687236773288642
EBOVAC.273194.release92.star.	0	0.0349734736460105	0.0297262731386411	0.109557490934488	0.1523813864125	0.0905794728557351	0.0538573628505753	0	0	0	0	0.0270796118214444	0.33185871693527	0.00573197020926112	0	0	0	0.00862385373218349	0.0426258001553627	0	0	0.113004587308528	0	0.858452153015225	0.624865098680947
EBOVAC.274115.release92.star.	0	0.0426923574331101	0.0590597755602614	0.0191252933213507	0.11158199878866	0.141541529996003	0.0586580386806736	0	0	0.0341519750158243	0	0.0135830496867512	0.275804419485398	0.00304176939144202	0	0	0.00199318543467609	0.0274551117586971	0.0388138584507937	0	0	0.172497636996359	0	0.769720330469324	0.693578470002066
EBOVAC.274182.release92.star.	0.00132523856403011	0.0536803610032795	0.0560738220349668	0.0580596984899514	0.14374372349511	0.171450639144901	0.0711925150509337	0	0	0	0.0196535250672058	0.0291794273083374	0.212531809235464	0	0	0	0.000573070486882681	0.0374446321846038	0.0359522958043666	0	0	0.109139242129967	0	0.777524513827891	0.702025177334411
EBOVAC.275127.release92.star.	0	0.0688272976535326	0.0587186440664201	0.0768711842390924	0.148209471907962	0.106849703446476	0.0141725922186261	0	0.000613030403198588	0	0	0.0236772315586204	0.264869105318248	0	0	0	0.00926050077043942	0.0520139579729693	0.0211021473640621	0	0.00896016347027354	0.145854969610079	0	0.774528570889204	0.694394891956478
EBOVAC.275170.release92.star.	0	0.0527108520565635	0.0549286524666144	0.135404983546413	0.142153000115694	0.104775583897992	0.0365126622168252	0	0	0	0	0.0421893337500632	0.29113386384571	0.0107695362843017	0	0	0	0.0363127019368912	0.0377667504355612	0	0	0.0553420794473705	0	0.855035908377469	0.646720093354626
EBOVAC.276139.release92.star.	0	0.0170048724258139	0.0907668817493782	0.0506234061818808	0.169706495462811	0.0529532773081502	0.0984282721031514	0	0	0.00591123819200758	0.0248824129238366	0.00731173380755952	0.295045101415579	9.49833755681857e-05	0	0	0	0.0194918878755479	0.0358469464158155	0	0	0.131932490762901	0	0.756658057183878	0.711060155284924
EBOVAC.276158.release92.star.	0	0.0643982041930197	0.0690619358767721	0.0584709711508218	0.132499112734218	0.0914580538693785	0.0209881401261071	0	0.0128472889077475	0	0.016984619314841	0.0170196819709266	0.180434573236171	0	0	0.0042977098931563	0	0.0502596108120322	0.027526243181664	0	0	0.253753854733144	0	0.806930636735896	0.654492981056498
EBOVAC.277146.release92.star.	0	0.0756808440026688	0.102481516487047	0.0793896502765874	0.237474615952064	0.0144016455841074	0	0	0.0445284715661988	0	0.044729792591604	0.027423541156226	0.26595611030067	0.0196128445665269	0	0.00613754532345321	0	0.000504641924760402	0	0	0	0.0816787802680866	0	0.774067230312695	0.694900421925907
EBOVAC.277151.release92.star.	0	0.0216804549129808	0.0451864454176037	0.0439879605032993	0.100788266877764	0.124162529833582	0.0560627597275583	0	0	0.0487759586512095	0.0164711914178843	0.0206831973237823	0.309743785041466	0	0	0	0	0.017401207105134	0.0331216361842512	0	0	0.161934607003485	0	0.788828480282512	0.673288238275761
EBOVAC.278134.release92.star.	0	0.053593050086627	0.0221146067987336	0.0742868069041746	0.0434242723482185	0.0952204854964022	0.0596978227551144	0	0	0.00332649724663274	0.0129464752997978	0.044070960510313	0.300889105609237	0.0091879386607942	0	0	0.00220659581269217	0.0151640061700064	0.0514171189356412	0	0	0.212454257365615	0	0.846700742091828	0.617354813002617
EBOVAC.278163.release92.star.	0	0.0426255443640051	0.105554379637357	0.0327289819487066	0.0545384902463844	0	0.0269397939253298	0	0.0169867622245636	0.0318375705478317	0	0.000169353217763337	0.402322762220153	0.0183232947641448	0	0	0	0.0311049031360453	0.034415818692159	0	0	0.202452345075556	0	0.731364636596315	0.698640349182079
EBOVAC.279122.release92.star.	0	0.0448717009286587	0.0583597937279703	0.091485467274471	0.167677620582635	0.043183257952532	0.0867907549913817	0	0	0.00303888550821565	0.00582499758177548	0.00688713486423412	0.288553505762177	0.00858374936168383	0	0	0.00283740024876767	0.0131822155151272	0.0548302693302079	0	0	0.123893246370162	0	0.778834572037071	0.697861965342037
EBOVAC.279175.release92.star.	0	0.0412604597130939	0.0449808656961169	0.0242977611803668	0.10502112186709	0.137747164024123	0.0512946569667333	0	0	0.009345188053189	0	0.0175752444858645	0.324556429988524	0.00138612091133339	0	0	0	0.019914321743871	0.0390733689638568	0	0	0.183547296405838	0	0.797762673266885	0.661533770825183
EBOVAC.280110.release92.star.	0.00908170480931848	0.0318813556357715	0.0509196314650773	0.017060948431727	0.143682144383903	0.0910500718428975	0.0693210537940821	0	0	0.0225756946076196	0	0.0144868722717377	0.301889093070836	0.0151655366961501	0	0	0	0.0201784740926453	0.0455491693387489	0	0	0.167158249559486	0	0.838866258292223	0.640467056380422
EBOVAC.280187.release92.star.	0	0.0591997816140281	0.0680692692744784	0.0587988591343396	0.0724287637288918	0.128921077267343	0.0572415620919135	0	0	0	0	0.0422951929761429	0.34222376487388	0.00862475043168331	0	0	0.000227296614209523	0.0111112822990882	0.0639563988565374	0	0	0.0869020008374639	0	0.757104379065846	0.714249642748543
EBOVAC.281104.release92.star.	0	0.0203562141078494	0.0822824751000831	0.0734158770952446	0.0524691113400753	0.132794337665907	0.0677234382569973	0	0	0.0674218247887311	0	0.0218255917065732	0.323513253597857	0.00131201376187294	0	0	0.00112350563064209	0.0155757086039202	0.0244025281817122	0	0	0.115784120162535	0	0.712760702593795	0.734726228553298
EBOVAC.281193.release92.star.	0.0310451085839253	0.0543029448479101	0.0697413653005027	0.0818351652088566	0.056078013908648	0.0517473471480411	0.0497615752883308	0	0.0270270101063317	0	0	0.0415464419955513	0.324921965821621	0.00287601538190008	0	0	0	0.00608408943506407	0.0556892797817663	0	0	0.147343677191551	0	0.760932504222428	0.700445920899903
EBOVAC.282116.release92.star.	0	0.0292192951564776	0.0439785413911088	0.00925887249621786	0.107851909278259	0.0936689656523967	0.0531722778612301	0	0	0.00830428347053161	0.00273303643344105	0.00811083283364784	0.314890593925344	0.0110221921196857	0	0	0	0.0161942746145445	0.0420193493192563	0	0	0.259575575447859	0	0.801470886598855	0.637968076610014
EBOVAC.282181.release92.star.	0	0.0830214539880107	0.049342875284304	0.0555808306965994	0.20643580707416	0.0873063605418224	0.0928565785961512	0	0	0	0.0485984329278066	0.0141501256989332	0.20231883221044	0.00613119188146525	0	0	0	0.0436192969444431	0.033470026702929	0	0	0.0771681874529349	0	0.830366780222423	0.675581200796439
EBOVAC.283128.release92.star.	0	0.0462448103234189	0.0663285423910272	0.0302407950622992	0.100384153810236	0.141828394421114	0.0635623029503639	0	0	0.0352745636683579	0	0.0169045855885527	0.278843109248124	0.006184173343336	0	0	0.00299699412912602	0.0228508078046908	0.0388443699743931	0	0	0.149512397284959	0	0.738133310209434	0.720471251488946
EBOVAC.283169.release92.star.	0.0151937902148405	0.0498803994734846	0.0610740393282311	0.0714357792081835	0.0527763288568759	0.183098682646834	0.0363135738630957	0	0.0155646358266801	0	0.0368870795402875	0.0119838119693852	0.318621062666899	0.00966775169569891	0	0	0	0.0199208266877991	0.0208957636783095	0	0	0.0966864743433954	0	0.772889247277793	0.698578045257075
EBOVAC.284140.release92.star.	0	0.0525511155390256	0.0667524485094459	0.0538760242835559	0.0899573651356055	0.111513873626888	0.0769575395509495	0	0	0.00771475405319442	0	0.0240662515589046	0.3201844472275	0.00673484627900507	0	0	0.00528672450268934	0.0149994423163776	0.0543168119407616	0	0	0.115088355476096	0	0.709518273164492	0.743344629217265
EBOVAC.284157.release92.star.	0	0.0316040983189402	0.0594863028446303	0.0580196583654866	0.167544288343482	0.0722105941820446	0.0717387414119451	0	0	0.0456372558432591	0	0.0167308459906294	0.266196756559294	0.0145300125935854	0.000468429319258349	0	0.00143535155104275	0.00926210280459165	0.0405747794425246	0	0	0.144560782429287	0	0.780925254594081	0.690242106490492
EBOVAC.285145.release92.star.	0	0.0302692374395015	0.140751431204916	0.0257561104294152	0.16622623044003	0.0422004954374938	0.0605357884272586	0	0	0.0477795494663369	0	0	0.269439307314295	0	0	0	0	0.0141901882242438	0.0286512524655924	0	0	0.174200409150916	0	0.776246584701423	0.687524591015337
EBOVAC.285152.release92.star.	0.00466924576895587	0.0388408147249941	0.0779941392988959	0.060977461098688	0.143767110646903	0.0713195041220229	0.0512769869946683	0	0.00853576160459144	0.0291740037558285	0	0.0338087820278864	0.211109029577658	0.00479916369964674	0	0	1.82637125407998e-05	0.0469573888113552	0.037999864506449	0	0	0.178752479648916	0	0.707640804891518	0.741377075777398
EBOVAC.286133.release92.star.	0	0.0497366016053724	0.0743344620062451	0.0939078690950111	0.186065330266963	0.050515750997544	0.0798458397048319	0	0	0	0.0318678588532937	0.00379846649054387	0.280482721835994	0.000684594019432083	0	0	0	0.0368685822878357	0.0344695134066477	0	0	0.0774224094302854	0	0.744523862986781	0.726987159167453
EBOVAC.286164.release92.star.	0	0.0399870572215663	0.0312884780706374	0.0514077866810232	0.0551634583310868	0.120166042249426	0.0418392868218797	0	0	0.00607463043502534	0.0138874249773865	0.0317155684737945	0.341512495049009	0.0063838548480681	0	0	0	0.0161403853108654	0.0496108561389065	0	0	0.194822675391325	0	0.834994796181637	0.625119913232562
EBOVAC.287176.release92.star.	0	0.0653916032087365	0.0466188084379785	0.0452889827978112	0.10490641655117	0.109734002392307	0.0689481548988753	0	0	0	0.00119259940107564	0.0572136801182561	0.282626431060046	0.00439287587450803	0	0	0.00526962791975147	0.0201608046695204	0.0700980308588996	0	0.00169013438407935	0.116467847426986	0	0.76794475488036	0.709834725594643
EBOVAC.288188.release92.star.	0.00383466273360364	0.0264134557788035	0.0445997745861519	0.0298486181887193	0.0991847904712509	0.12196871017959	0.0483197428530587	0	0	0.039536553262465	0	0.00839713766865889	0.313985591511138	0.0233552914447531	0	0	0	0.0207896994811704	0.0200556652313833	0	0	0.199710306609253	0	0.801978867369716	0.653074756755731
EBOVAC.289105.release92.star.	0.00753270314145949	0.0490024174200507	0.0558621214400085	0.0551686069818085	0.117143266560505	0.0783404886348193	0.0617187333755474	0	0.00104545276575552	0.0263002565140243	0	0.00821628130923961	0.247284606233272	0.00441687870128613	0	0	0.0154993945556689	0.0427248298585863	0.0105555032942816	0	0	0.219188459213687	0	0.810027970384719	0.654423021744213
EBOVAC.290117.release92.star.	0.00742743358810991	0.0152003590803463	0.0453549380653376	0.0950860835999367	0.053573983267541	0.0656500786621426	0.0863616015283914	0	0	0.00463809679315739	0.0423127226166665	0.00586350991515859	0.240823924051122	0.00408179548277596	0	0	0	0.0175545197305812	0.0477157758006493	0	0	0.268355177818083	0	0.763136488587285	0.6805369248872
EBOVAC.291129.release92.star.	0	0.0191640440470191	0.0183074655383182	0.0169126336698684	0.104074363044697	0.104585864390783	0.0481921327269538	0	0	0.0299109005109712	0.0279699816271199	0.0153804959664377	0.371230068330034	0.00744112507448812	0	0	0.00127637913393251	0.015324459995846	0.0226763814061242	0	0	0.197553704537407	0	0.876013544450192	0.574113215455871
EBOVAC.292141.release92.star.	0	0.0314547098834556	0.0697943420778305	0.0588110510048397	0.0676918255939973	0.106164320916817	0.0682124853771698	0	0	0.0348263973818708	0	0.0581145419989958	0.288785911009558	0.00183540550004428	0	0	0	0.0168013687681548	0.0729399636516934	0	0	0.124567676835573	0	0.756377164197503	0.713144712985053
EBOVAC.293153.release92.star.	0	0.0610098046577852	0.0483872125285054	0.0360805530623729	0.101100043142637	0.131879609209539	0.0765110635441489	0	0	0.0447461998945007	0	0.0398315303277221	0.225806335344698	0.00543987016365195	0	0	0.0035619984286276	0.0185669015422147	0.0578253734459742	0	0	0.149253504707622	0	0.772377510502945	0.703196209939606
EBOVAC.294165.release92.star.	0	0.0311298153548936	0.0199189067592758	0.0319745804538913	0.0428944714857933	0.176676674136849	0.0571638141797718	0	0	0.0337826455906088	0	0.0371997730392491	0.331333490911574	0.00868467333253715	0	0	0	0.0171701266164814	0.062626740927688	0	0	0.149444287211386	0	0.867657298790041	0.613659013856958
EBOVAC.295177.release92.star.	0.00983828676068234	0.0177513555675898	0.0446966316266	0.0196617417733762	0.123771148968872	0.149083749607678	0.0374266662185121	0	0	0.0124349641148687	0.0216204700020364	0.0138027258954788	0.344808903854342	0.000212618815175215	0	0	0	0.0176080066955698	0.0144847849254261	0	0	0.172797945173793	0	0.731182384651904	0.709058799641574
EBOVAC.296189.release92.star.	0	0.0294680208055655	0.0278275851218945	0.0972555048843422	0.0435311721424194	0.0996047637251955	0.0839813610147012	0	0	0.0070998261360444	0.0191986036076712	0.0267846387647062	0.341535105115802	0.0192639349635496	0	0	0.00353620901165777	0.0183051938274743	0.0557359452222025	0	0	0.126872135656774	0	0.818448533119351	0.661094596096863
