Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
EBOVAC.268138.release92.star.	0	0.0480888876390415	0.10392035328257	0.0255700108776623	0.0919395370023175	0.0162984434348576	0.0996238463761912	0	0	0.0329487341878643	0	0.0333893763284886	0.241138889880787	0	0	0	0	0.0414164045339968	0.0571780748654017	0	0	0.208487441590821	0.011	0.352595761670868	0.945005890817369
EBOVAC.268159.release92.star.	0	0.0542957849732317	0.068562561338945	0.0575843553290646	0.108299749605993	0.121461700423696	0.0284776325534854	0	0	0.00272040153602281	0	0.0286568333877287	0.326648882459665	0.00364547875394955	0	0	0	0.0525738940884203	0.00685983217441794	0	0	0.140212893375379	0.026	0.276132217368226	0.98549763671575
EBOVAC.269147.release92.star.	0	0.0590375856309488	0.065973255480989	0.0577933230958067	0.145562501123594	0.102397788604647	0.0922608272291371	0	0	0.0187713212821885	0	0.0368025055300127	0.260843871067864	0.00477179028090313	0	0	0	0.049330840714772	0.057425049818886	0	0	0.0490293401402506	0.022	0.322421055458629	0.952031020868155
EBOVAC.269150.release92.star.	0	0.047897212592325	0.0558135016460763	0.0575199948681794	0.1211802034073	0.128493479896588	0.0728109750765875	0	0	0	0	0.0222875181703478	0.27871986281874	0.00087041821624462	0	0	0	0.0472522285962211	0.000701601791898122	0	0	0.166453002919492	0.00900000000000001	0.420103477393902	0.909883149799311
EBOVAC.270135.release92.star.	0	0.0510891647553731	0.0776978825854959	0.0280087172703087	0.140373339455887	0.103565280721161	0.0795358322838786	0	0	0.0141129883496338	0.0111279018957699	0	0.225452600221442	0	0	0	0.0168310044415887	0.0438707248149901	0.0212576588085909	0	0	0.187076904395881	0.022	0.312350706812473	0.964068674450237
EBOVAC.270162.release92.star.	0	0.0716263998604193	0.0581563278554404	0.0474196223650849	0.138378216182771	0.0798038042116518	0.0325344236286704	0	0	0.0385841703929493	0	0	0.287536466488256	0	0	0	0	0.0447347008219818	0.000185243824970518	0	0	0.201040624367804	0.00900000000000001	0.41855792826159	0.913917843561041
EBOVAC.271123.release92.star.	0.0111982545107404	0.00663076336360865	0.0743286601276486	0.00962536247449912	0.213401418948537	0.0865004967124568	0.106301907250033	0	0	0.0678402080574479	0.0336471224587579	0.00471101146390842	0.214551494365587	0.00249298411288071	0	0	0.0147858223273915	0.0595420035713756	0	0	0	0.0944424902551283	0.037	0.240971299292268	0.993145864966379
EBOVAC.271174.release92.star.	0	0.0695499279458691	0.0449354546426494	0.0587751225358128	0.123984145619135	0.0750773117926632	0.0370034310161493	0	0	0.0159617659526269	0	0.000955670116875535	0.389197534712855	0.00763616674661066	0	0	0	0.0461528282312634	0	0	0	0.130770640687489	0.039	0.227794915026711	1.01611855546799
EBOVAC.272111.release92.star.	0.00429655960391774	0.0324019479211619	0.0710230066592402	0.0345188912607836	0.215046723219947	0.131887620045346	0.072560187498393	0	0	0	0.0143157735783151	0	0.207249984712927	0	0	0	0.00161952059321314	0.053803146247555	0	0	0	0.1612766386592	0.00900000000000001	0.405343053340053	0.917110779511975
EBOVAC.272186.release92.star.	0	0.0361168977393405	0.066559976437556	0.0690951634669918	0.111779631388832	0.157878846405727	0.0623591572951573	0	0	0	0	0.0105955643309469	0.368670833505727	0.0139344631844743	0	0	0	0.0472711485250161	0	0	0	0.0557383177202313	0.019	0.337332152272826	0.951164701101927
EBOVAC.273103.release92.star.	0	0.0458251965891577	0.0649080801765357	0.0589666687751745	0.122645368342468	0.10747416211617	0.0454001054840468	0	0	0.0509712212555854	0	0.000384529897461434	0.328024956354884	0.0127077895080173	0	0	0	0.0517016797657402	0	0	0	0.11099024173476	0.037	0.240020013851642	1.00114863150541
EBOVAC.273194.release92.star.	0	0.0358018168653174	0.0329701513886706	0.104178566671639	0.0952062809269871	0.103705009181987	0.0777010300540535	0	0	0	0	0.0370701521503922	0.323539041475936	0.0155165916380092	0	0	0	0.0500623748205811	0.0354937564915055	0	0	0.0887552283349213	0.024	0.283115462076902	0.975823611203983
EBOVAC.274115.release92.star.	0	0.0375138484590124	0.0600894971693198	0.0263703952098259	0.100716260356982	0.161300877243524	0.0637488688093391	0	0	0.0586776706680169	0	0.00568900746481752	0.252362393609827	0	0	0	0	0.0451749660742506	0.00449239398140142	0	0	0.183863820953684	0.021	0.327819233286268	0.960317237086951
EBOVAC.274182.release92.star.	0.00229232966280685	0.0433994795276942	0.053395621261665	0.0608626079559692	0.11376636579175	0.176233335786282	0.0704133699763612	0	0	0	0	0.0521640840256056	0.205097855677959	0.000674103150761782	0	0	0	0.0583705299238749	0.0447034036436888	0	0	0.118626913615581	0.025	0.28261282349613	0.973870170149545
EBOVAC.275127.release92.star.	0	0.0522063354089786	0.0757682393249695	0.0746509910904089	0.159630750392514	0.131990451040789	0.000715857560666295	0	0	0	0	0.0366991265880495	0.256581242885961	0	0	0	0.00928833967837668	0.0555322181182185	0	0	0	0.146936447911068	0.024	0.284872518468773	0.980361344180098
EBOVAC.275170.release92.star.	0	0.0328766333576208	0.0579586782887941	0.14225830658076	0.138440610984136	0.0724239531555588	0.0213953246167574	0	0	0	0	0.0584281454329295	0.305790208488916	0.00665150326026364	0	0	0	0.0581441746547736	0.0362439482702999	0	0	0.0693885129091909	0.02	0.330686156376352	0.952882342298083
EBOVAC.276139.release92.star.	0	0.0189124286049926	0.0829962871305364	0.063045382310476	0.131329598336693	0.0826906391080392	0.0899623404528876	0	0	0	0	0.0152906378558075	0.297053006331294	0	0	0	0	0.0688895057860056	0.0324016035616754	0	0	0.117428570521592	0.024	0.289756328734181	0.971309976462624
EBOVAC.276158.release92.star.	0	0.0556017677681105	0.0648377850598176	0.0234999692467786	0.148791251482677	0.121408744197064	0.000507331581896578	0	0	0	0	0.0372805307944446	0.164333304462864	0	0	0	0	0.0516195399753559	0.0362504253919304	0	0	0.29586935003906	0.01	0.36063650254081	0.952260882592592
EBOVAC.277146.release92.star.	0	0.108857116464452	0.0708117931533186	0.0883684913744904	0.210603347778947	0.0436782360323689	0	0	0.0330856149480297	0	0.049406622635458	0.0308593396306144	0.230802428618418	0	0	0.0165142985063442	0	0.0200640158733941	0.0211871476314084	0	0	0.0757615473527558	0.022	0.313793494885128	0.961263174892272
EBOVAC.277151.release92.star.	0	0.0732753334012839	0.0298502402069705	0.0392929121409957	0.127533113811383	0.0324359714098856	0.139993349987112	0	0	0.0545365289587763	0	0.0294015584344165	0.225725330801517	0.0100572219897083	0	0	0	0.0431031899348652	0.0616332571081275	0	0	0.133161991814959	0.028	0.269323295054966	0.978044878580704
EBOVAC.278134.release92.star.	0	0.0640450802509542	0.0287144080892282	0.0357878299490051	0.0896073103910525	0.0814077639861768	0.100569660723074	0	0	0.0170979877574934	0	0.0415934932924382	0.26131904763878	0.0163388220106012	0	0	0	0.047902216695129	0.0567031019405799	0	0	0.158913277275488	0.039	0.221398174000702	1.00511482615131
EBOVAC.278163.release92.star.	0	0.0251608387108283	0.10484163139415	0.0222052540052636	0.0613324234776631	0	0.0230267862804899	0	0.0101392261165037	0.0415568015678677	0	0	0.442451248698182	0.00324646780422015	0	0	0	0.0377904445181368	0	0	0	0.228248877426694	0.00900000000000001	0.421910192610958	0.927957985516933
EBOVAC.279122.release92.star.	0	0.0427364896071567	0.0468795302220117	0.0853706041491411	0.146520353456089	0.128590308279945	0.0517717020332185	0	0	0	0	0.034967910097534	0.258056572387393	0.00502550056879242	0	0	0	0.0483303526276116	0.0322740626536259	0	0	0.119476613917481	0.033	0.25035170617151	0.992620910763783
EBOVAC.279175.release92.star.	0	0.0326955570141069	0.046414430409	0.0385725538853828	0.131429446866296	0.117158167399576	0.0333123376137264	0	0	0.0170640664745515	0	0.0296534457648186	0.314519981915774	0	0	0	0	0.0501482496574692	0.00843408775583166	0	0	0.180597675243467	0.00900000000000001	0.398518425364877	0.924756092876668
EBOVAC.280110.release92.star.	0	0.0527341359788349	0.0531958429044357	0	0.14538616068428	0.162959536839195	0.0520257055495317	0	0	0.0170555150167315	0	0.0107741872400345	0.315364964850748	0.0143781919663465	0	0	0	0.0499713621737027	0	0	0	0.12615439679616	0.00900000000000001	0.418362282956801	0.910198380201723
EBOVAC.280187.release92.star.	0	0.0338423066095475	0.0731300371230618	0.064908557899325	0.10825042108182	0.0657989028698994	0.102208398095337	0	0	0.0280191096998506	0	0.0146783351796058	0.333699280954735	0.0123483142794361	0	0	0	0.0578532730126603	0.042151730728539	0	0	0.0631113324661824	0.022	0.320155830895138	0.954619592279173
EBOVAC.281104.release92.star.	0	0.0502534905623862	0.0743222734239761	0.0604969791495196	0.103635058028426	0.0631451727020792	0.0922074087708534	0	0	0.0375451537166241	0	0.0317544323736624	0.293002635852757	0.00511737960447381	0	0	0.00440881601381749	0.0172874371516068	0.0582522235308948	0	0	0.108571539118924	0.022	0.316099884791754	0.958018767351417
EBOVAC.281193.release92.star.	0.0165056266007002	0.0482546603567712	0.0623106910994039	0.0445504406450319	0.106152009956226	0.00626307248295604	0.0609884201052008	0	0.00434431073328644	0.0317633464427111	0	0.0647921571728396	0.34755685164791	0.00420525415323365	0	0	0	0.0569198340641472	0.0216475590531336	0	0	0.123745765486448	0.039	0.224758432403834	1.00945669435875
EBOVAC.282116.release92.star.	0	0.0484183684488489	0.0480062701433487	0.0367574700225562	0.125086688022524	0.0874519867198484	0.0377380216965729	0	0	0.0062688433636772	0	0	0.301242798506924	0	0	0	0	0.0476885912625335	0.00974918365574686	0	0	0.251591778157419	0.00900000000000001	0.405268407001958	0.927753917630667
EBOVAC.282181.release92.star.	0	0.0724168788856731	0.0264257036944854	0.033856873743539	0.211979763373759	0.118413092600403	0.0777521591629256	0	0	0	0	0.0563454751057689	0.210227443064568	0.0122256833774173	0	0	0.00343493060468224	0.0186051953767931	0.0648023882392014	0	0	0.0935144127707832	0.011	0.352664309410489	0.94058948710717
EBOVAC.283128.release92.star.	0	0.0481196548407707	0.0669220943153724	0.0416886603752359	0.0991866004823548	0.15418457571935	0.0656318201021905	0	0	0.0530461028769678	0	0	0.280669112127188	0.00308856781482646	0	0	0	0.047377582557878	0	0	0	0.140085228787865	0.022	0.316962993304059	0.962700663565942
EBOVAC.283169.release92.star.	0	0.0456208370787625	0.0683130658982571	0.0715816845270736	0.138869824747656	0.0818403888151429	0.0750114277104369	0	0	0.0113327212997368	0	0.0585650866582835	0.265604850924564	0.0205059640393539	0	0	0	0.0320403705348474	0.0422124132703073	0	0	0.0885013644955786	0.022	0.319498358242984	0.955655711471017
EBOVAC.284140.release92.star.	0	0.0364803791216212	0.0695492804640721	0.0598328868143351	0.107809135506907	0.0626081852567887	0.0994859144053682	0	0	0	0	0.0454802425023712	0.302683783282259	0.0173090879088115	0	0	0	0.0542810838964307	0.0398423074839155	0	0	0.104637713357119	0.025	0.280380414012364	0.974180268215393
EBOVAC.284157.release92.star.	0	0.0473418706863574	0.0573147321178097	0.0684631232455294	0.120507529565139	0.127249911504133	0.0325998806753959	0	0	0.00843025815096665	0	0.0328625777584469	0.309598315252937	0.0108736492635268	0	0	0	0.0479629436085482	0.0309892109660993	0	0	0.10580599720511	0.024	0.288971345804652	0.974035295657316
EBOVAC.285145.release92.star.	0	0.0313791437002198	0.155118209121169	0.0245851315421867	0.137742087231691	0.0652566059665875	0.0484319328444442	0	0	0.0355288722142516	0	0.0168563923477259	0.239193506641534	0	0	0	0.000509061736426733	0.0184903509222313	0.0325556892813858	0	0	0.194353016450147	0.012	0.347965012111084	0.948834734822498
EBOVAC.285152.release92.star.	0	0.0449964547082457	0.0767390661894792	0.0640972235192939	0.132876892568027	0.100484095089898	0.0527345368049729	0	0	0.0157961756634507	0	0.0264174718791431	0.214421918477659	0	0	0	0.013200165495036	0.0535997514859666	0.0057980922591886	0	0	0.198838155859639	0.022	0.312859687861632	0.966573990452527
EBOVAC.286133.release92.star.	0	0.0421559578839727	0.0768153607002587	0.0956151930422907	0.148682932641865	0.0529189924018437	0.0831225239288172	0	0	0	0.0131146091573605	0.00960388674779495	0.312979100591335	0.00488412567176264	0	0	0	0.0637317488814463	0.00907215470338311	0	0	0.0873034136478695	0.03	0.26389896370196	0.98363599521933
EBOVAC.286164.release92.star.	0	0.0342914964063204	0.0313692766677382	0.0625124857699604	0.0715106549009075	0.0612813778091418	0.0879772160105396	0	0	0.00724626056602102	0	0.0312041062031348	0.352678625074204	0.0249427602287724	0	0	0.0113496920349197	0.0488862554208633	0.0383076014480707	0	0	0.136442191459406	0.0620000000000001	0.168915332928071	1.03633243760987
EBOVAC.287176.release92.star.	0.00257331612043215	0.0487772187349918	0.0495348494055358	0.0643027029742684	0.127355269227151	0.118017757077315	0.0664428131952529	0	0	0	0	0.061964811949787	0.274918227700404	0.0171370139467627	0	0	0	0.0474694067238436	0.0243919277393107	0	0	0.0971146852049447	0.024	0.283650286448417	0.974461167603479
EBOVAC.288188.release92.star.	0	0.0825215214515517	0.0482154981831092	0.0282675755683885	0.121153443719975	0.0899816430887214	0.0598793254882104	0	0	0.0730238896072225	0	0.00554734133921262	0.255795590905174	0.0157103324884359	0	0	0	0.0281772627194668	0	0	0	0.191726575440532	0.00900000000000001	0.383215143125831	0.931647953301989
EBOVAC.289105.release92.star.	0	0.0418218530436086	0.066553892336823	0.0502965095290837	0.0957796639950734	0.0780868887176904	0.0433733421947869	0	0.00017921957294413	0.0267112488299519	0	0.0457297210883034	0.244854727404085	0	0	0	0.0126974487600873	0.0519530742629667	0.00838776587984117	0	0	0.233574644384754	0.021	0.329955302346217	0.963861869946772
EBOVAC.290117.release92.star.	0.00666508666472575	0.0122619317855201	0.0633228195171732	0.106541406184615	0.0975871684746236	0.0365557092816099	0.089122652684319	0	0	0	0.00844125485321614	0.0237255441508678	0.211523528761946	0	0	0	0	0.0551395801163343	0.0413566462356161	0	0	0.247756671289433	0.0570000000000001	0.181116447466622	1.03863553600681
EBOVAC.291129.release92.star.	0	0.0483770305500181	0.0228311512160627	0.0226669704409634	0.101966382134679	0.0724848415583396	0.102523712355971	0	0	0.0425447040765763	0	0.0147985918803826	0.306160018712132	0	0	0	0	0.0427125786604978	0.0434356233836268	0	0	0.179498395030751	0.023	0.307050108829812	0.971051833333349
EBOVAC.292141.release92.star.	0	0.0486899658999073	0.072800617377685	0.0768312801976565	0.0844958362707651	0.103551373125835	0.0757255508114835	0	0	0.011189476281965	0	0.0332195664487185	0.284850239447064	0.0154493989470744	0	0	0	0.0545628315422654	0.0352684718443052	0	0	0.103365391805275	0.01	0.355445880414214	0.938526402656927
EBOVAC.293153.release92.star.	0	0.0278637978485155	0.0601354668426397	0.0527302489939431	0.0696012782967146	0.202167745743338	0.100448963113113	0	0	0.016449902362873	0	0.0556712808813159	0.195101039121008	0.000393869438245712	0	0	0.000422970343288511	0.0525966092045896	0.0124828952669011	0	0	0.153933932543515	0.043	0.212400559811539	1.01160937277418
EBOVAC.294165.release92.star.	0	0.042874402241859	0.024528581021113	0.0470317911541264	0.0894316428154609	0.0863206683898689	0.0866123392238811	0	0	0.0384256918944691	0	0.0417475040069266	0.28747003051954	0.00785350223603086	0	0	0	0.0482427468105889	0.0533101379428041	0	0	0.146150961743331	0.00600000000000001	0.447155832176582	0.893919657780936
EBOVAC.295177.release92.star.	0	0.0442219371602947	0.0670462882742312	0.0497136394007855	0.122474048574115	0.0774189093330819	0.0672571161514857	0	0	0.0222248641215094	0	0.00369181189023764	0.346091736414665	0.01283378910396	0	0	0	0.0503975007478512	0	0	0	0.136628358827783	0.024	0.291752773778809	0.977964472554887
EBOVAC.296189.release92.star.	0	0.0303062993178261	0.0354908608804806	0.0792623436229525	0.0805817306837112	0.0863335103453223	0.116252530870103	0	0	0.00169151009764155	0	0.0438854203374309	0.321604200708532	0.00117764706957022	0	0	0	0.0489476707566048	0.0651160060298104	0	0	0.089350269280015	0.043	0.212712964031817	1.00575053604766
